id,building,building_category,footprint_area_m2,floor_count_est,floor_area_m2,height_proxy_m,height_proxy_source,solar_potential_score,solar_potential_class,is_high_potential,ghs_age_epoch,ghs_age_epoch_label,ghsl_height_m,era,typology,era_source,grid_id
383222208,school,commercial,649.2225406586025,7,4544.557784610218,21.0,building_levels,54.52202108262673,high,1,1.0,pre-1980,26.9382266998291,era1,highrise,ghs_age,1163
383222212,school,commercial,1552.6797343546898,8,12421.437874837518,24.0,raw_height,61.07035947655095,high,1,1.0,pre-1980,26.9382266998291,era1,highrise,ghs_age,1163
383222219,school,commercial,479.27821991462235,4,1917.1128796584894,10.5,building_type_default,47.32594903739435,high,1,1.0,pre-1980,18.59886932373047,era1,midrise,ghs_age,1163
383262498,yes,residential,887.5836406922981,3,2662.7509220768943,9.0,building_type_default,45.525961677988754,high,1,1.0,pre-1980,15.103814125061035,era1,midrise,ghs_age,1164
383262512,yes,residential,661.2000840882006,3,1983.6002522646017,9.0,building_type_default,43.83564827930718,medium,0,1.0,pre-1980,12.696673393249512,era1,midrise,ghs_age,1163
383262514,yes,residential,435.7905788279073,3,1307.371736483722,9.0,building_type_default,41.443753986595254,low,0,1.0,pre-1980,13.022150039672852,era1,midrise,ghs_age,1163
383262517,yes,residential,671.1134035539383,3,2013.3402106618148,9.0,building_type_default,43.92106226252056,medium,0,1.0,pre-1980,12.696673393249512,era1,midrise,ghs_age,1163
383262523,yes,residential,482.40960647109483,3,1447.2288194132846,9.0,building_type_default,42.02667890888324,medium,0,1.0,pre-1980,16.079471588134766,era1,midrise,ghs_age,1163
383262524,yes,residential,661.573552911447,3,1984.720658734341,9.0,building_type_default,43.83888923016703,medium,0,1.0,pre-1980,16.079471588134766,era1,midrise,ghs_age,1163
383262525,yes,residential,542.2899704415202,3,1626.8699113245605,9.0,building_type_default,42.69794384937368,medium,0,1.0,pre-1980,16.079471588134766,era1,midrise,ghs_age,1163
383262526,yes,residential,470.2533520370588,3,1410.7600561111763,9.0,building_type_default,41.88028165098262,medium,0,1.0,pre-1980,12.10262680053711,era1,midrise,ghs_age,1163
383262529,apartments,residential,726.5832151730212,3,2179.749645519064,9.0,building_type_default,44.37689976040065,medium,0,1.0,pre-1980,15.388020515441895,era1,midrise,ghs_age,1164
383262534,yes,residential,393.5598192867958,3,1180.6794578603874,9.0,building_type_default,40.859262064254175,low,0,1.0,pre-1980,13.022150039672852,era1,midrise,ghs_age,1163
383262536,yes,residential,591.26473313972,3,1773.79419941916,9.0,building_type_default,43.194071609303066,medium,0,1.0,pre-1980,13.022150039672852,era1,midrise,ghs_age,1163
383262537,yes,residential,500.03000243061274,3,1500.0900072918382,9.0,building_type_default,42.23247291792893,medium,0,1.0,pre-1980,13.022150039672852,era1,midrise,ghs_age,1163
383262538,yes,residential,497.4782377687942,3,1492.4347133063825,9.0,building_type_default,42.203122455916585,medium,0,1.0,pre-1980,12.59885025024414,era1,midrise,ghs_age,1163
383262541,yes,residential,416.4736672624658,3,1249.4210017873975,9.0,building_type_default,41.18375044882009,low,0,1.0,pre-1980,12.59885025024414,era1,midrise,ghs_age,1163
383262544,yes,residential,2608.4936131604222,3,7825.480839481266,9.0,building_type_default,51.71836794868475,high,1,1.0,pre-1980,17.929954528808594,era1,midrise,ghs_age,1163
384272824,yes,residential,446.1281823027256,3,1338.3845469081766,9.0,building_type_default,41.57821212004159,low,0,1.0,pre-1980,12.974698066711426,era1,midrise,ghs_age,1163
384272825,yes,residential,425.45048903822726,3,1276.3514671146818,9.0,building_type_default,41.30604168173437,low,0,1.0,pre-1980,16.079471588134766,era1,midrise,ghs_age,1163
390170356,yes,residential,1822.9771899531243,3,5468.931569859373,9.0,building_type_default,49.65973599355823,high,1,1.0,pre-1980,16.594802856445312,era1,midrise,ghs_age,798
390170357,yes,residential,1558.891286080358,3,4676.673858241074,9.0,building_type_default,48.76070316224447,high,1,1.0,pre-1980,16.682077407836914,era1,midrise,ghs_age,798
390171070,yes,residential,1628.5293442914785,3,4885.588032874435,9.0,building_type_default,49.011755135765924,high,1,1.0,pre-1980,17.868703842163086,era1,midrise,ghs_age,798
390171071,yes,residential,2739.7795189712883,3,8219.338556913865,9.0,building_type_default,52.00052382456886,high,1,1.0,pre-1980,20.026262283325195,era1,midrise,ghs_age,798
390174914,dormitory,residential,2412.2155116083386,3,7236.646534825016,9.0,building_type_default,51.268883370071364,high,1,1.0,pre-1980,20.677858352661133,era1,midrise,ghs_age,839
390174915,dormitory,residential,2279.097566303407,3,6837.292698910221,9.0,building_type_default,50.94272138692227,high,1,1.0,pre-1980,17.868703842163086,era1,midrise,ghs_age,798
390174916,university,commercial,2867.7314807803004,4,11470.925923121202,10.5,building_type_default,58.62677275688566,high,1,1.0,pre-1980,17.591947555541992,era1,midrise,ghs_age,839
390174918,yes,residential,418.28920731507355,3,1254.8676219452207,9.0,building_type_default,41.20869432092688,low,0,1.0,pre-1980,17.049421310424805,era1,midrise,ghs_age,798
390174920,university,commercial,1124.640629947844,4,4498.562519791376,10.5,building_type_default,52.711504860252525,high,1,1.0,pre-1980,17.591947555541992,era1,midrise,ghs_age,798
390174922,dormitory,residential,1406.863561362648,3,4220.590684087943,9.0,building_type_default,48.17126961562813,high,1,1.0,pre-1980,20.137834548950195,era1,midrise,ghs_age,839
390175337,university,commercial,3039.9683180280144,4,12159.873272112058,10.5,building_type_default,58.99544129482106,high,1,2.0,1980-1989,10.650797843933105,era1,midrise,ghs_age,799
390175704,university,commercial,3492.299066589823,4,13969.196266359291,10.5,building_type_default,59.87225395782853,high,1,1.0,pre-1980,10.042703628540039,era1,midrise,ghs_age,797
390176223,university,commercial,919.9849848929,4,3679.9399395716,10.5,building_type_default,51.44270936464503,high,1,2.0,1980-1989,8.846048355102539,era1,midrise,ghs_age,838
390176277,university,commercial,1660.136308151506,4,6640.545232606024,10.5,building_type_default,55.17209342584229,high,1,1.0,pre-1980,12.390375137329102,era1,midrise,ghs_age,839
390176423,yes,residential,1122.7483225886567,3,3368.24496776597,9.0,building_type_default,46.87561129468256,high,1,2.0,1980-1989,9.398455619812012,era1,midrise,ghs_age,838
390177179,university,commercial,1777.6701447468943,4,7110.680578987577,10.5,building_type_default,55.60435879993435,high,1,2.0,1980-1989,3.2786285877227783,era1,midrise,ghs_age,880
390177180,dormitory,residential,2354.0635207014766,3,7062.19056210443,9.0,building_type_default,51.12867168221307,high,1,1.0,pre-1980,7.045947074890137,era1,midrise,ghs_age,880
390177181,dormitory,residential,2023.3411418938958,3,6070.0234256816875,9.0,building_type_default,50.25883865370917,high,1,1.0,pre-1980,6.2662811279296875,era1,midrise,ghs_age,880
390177182,dormitory,residential,1877.020772297799,3,5631.062316893397,9.0,building_type_default,49.827577190011965,high,1,1.0,pre-1980,6.2662811279296875,era1,midrise,ghs_age,880
390177183,yes,residential,3150.075611281471,3,9450.226833844414,9.0,building_type_default,52.80240235518249,high,1,1.0,pre-1980,5.265939235687256,era1,midrise,ghs_age,880
390178156,university,commercial,422.5832691460837,4,1690.3330765843348,10.5,building_type_default,46.531683922725506,high,1,2.0,1980-1989,15.306997299194336,era1,midrise,ghs_age,840
390178158,yes,residential,426.0428258445306,3,1278.1284775335919,9.0,building_type_default,41.31402031353948,low,0,3.0,1990-1999,10.62019157409668,era1,midrise,ghs_age,840
390178290,yes,residential,13.21280520036652,3,39.63841560109956,9.0,building_type_default,21.75447958718493,low,0,4.0,2000-2009,9.520002365112305,era2,midrise,ghs_age,799
390178350,yes,residential,2325.3586678603715,3,6976.0760035811145,9.0,building_type_default,51.05817921404978,high,1,2.0,1980-1989,9.850964546203613,era1,midrise,ghs_age,840
390178504,yes,residential,1548.6494837978162,3,4645.9484513934485,9.0,building_type_default,48.72283785708525,high,1,2.0,1980-1989,10.085711479187012,era1,midrise,ghs_age,840
390178506,yes,residential,1188.0962826945715,3,3564.2888480837146,9.0,building_type_default,47.20051969980385,high,1,1.0,pre-1980,13.847600936889648,era1,midrise,ghs_age,840
390178610,yes,residential,1520.6104483615004,3,4561.831345084502,9.0,building_type_default,48.6178791867373,high,1,1.0,pre-1980,12.058822631835938,era1,midrise,ghs_age,840
390178850,yes,residential,1881.19334694161,3,5643.58004082483,9.0,building_type_default,49.8403342757843,high,1,1.0,pre-1980,17.577699661254883,era1,midrise,ghs_age,839
390178851,yes,residential,3401.610532206559,3,10204.831596619677,9.0,building_type_default,53.24385669694016,high,1,1.0,pre-1980,20.081985473632812,era1,midrise,ghs_age,839
390179243,yes,residential,421.6754256992322,3,1265.0262770976967,9.0,building_type_default,41.254930635952725,low,0,1.0,pre-1980,17.868703842163086,era1,midrise,ghs_age,798
390184371,yes,residential,27.996555343868366,3,83.9896660316051,9.0,building_type_default,25.853120062241263,low,0,2.0,1980-1989,2.5,era1,midrise,ghs_age,879
390184380,yes,residential,27.303071371300916,3,81.90921411390275,9.0,building_type_default,25.71397570460997,low,0,2.0,1980-1989,7.91729736328125,era1,midrise,ghs_age,881
390184654,yes,residential,34.529660990915744,3,103.58898297274723,9.0,building_type_default,27.021095905048476,low,0,5.0,2010-2020,2.5,era3,midrise,ghs_age,879
390184655,yes,residential,191.662076458123,3,574.986229374369,9.0,building_type_default,36.738782569860525,low,0,5.0,2010-2020,2.5,era3,midrise,ghs_age,879
390391854,yes,residential,275.6032897571258,3,826.8098692713775,9.0,building_type_default,38.81758922438288,low,0,2.0,1980-1989,14.004958152770996,era1,midrise,ghs_age,841
390394853,yes,residential,247.7266791770761,3,743.1800375312283,9.0,building_type_default,38.20696266558745,low,0,4.0,2000-2009,7.1629319190979,era2,midrise,ghs_age,841
390423081,yes,residential,731.2587875345437,3,2193.7763626036312,9.0,building_type_default,44.41372030190306,medium,0,1.0,pre-1980,17.049421310424805,era1,midrise,ghs_age,798
390446260,apartments,residential,1332.2916214254387,3,3996.874864276316,9.0,building_type_default,47.858439359560094,high,1,3.0,1990-1999,20.25682258605957,era1,midrise,ghs_age,600
390446261,apartments,residential,1515.31351703653,3,4545.94055110959,9.0,building_type_default,48.597834113793006,high,1,3.0,1990-1999,20.25682258605957,era1,midrise,ghs_age,600
390446262,apartments,residential,1421.3228961995642,3,4263.968688598692,9.0,building_type_default,48.23000459268679,high,1,4.0,2000-2009,20.455598831176758,era2,midrise,ghs_age,600
390446263,apartments,residential,1065.701866109744,3,3197.105598329232,9.0,building_type_default,46.57614133412713,high,1,4.0,2000-2009,20.455598831176758,era2,midrise,ghs_age,600
390446264,yes,residential,1445.5721676017843,3,4336.716502805353,9.0,building_type_default,48.32717949941432,high,1,3.0,1990-1999,20.25682258605957,era1,midrise,ghs_age,600
390446449,university,commercial,4297.3581342321595,4,17189.432536928638,10.5,building_type_default,61.18355683166933,high,1,3.0,1990-1999,23.694454193115234,era1,midrise,ghs_age,600
390446450,university,commercial,1196.1038235412418,4,4784.415294164967,10.5,building_type_default,53.10070279002854,high,1,3.0,1990-1999,22.50136947631836,era1,midrise,ghs_age,600
390446836,university,commercial,855.0167708328065,4,3420.067083331226,10.5,building_type_default,50.98015888991985,high,1,2.0,1980-1989,18.813310623168945,era1,midrise,ghs_age,600
390446837,university,commercial,983.2359405044374,4,3932.9437620177496,10.5,building_type_default,51.86269440566418,high,1,2.0,1980-1989,18.813310623168945,era1,midrise,ghs_age,600
390449535,university,commercial,3078.3570213954335,4,12313.428085581734,10.5,building_type_default,59.07476209267326,high,1,1.0,pre-1980,16.677087783813477,era1,midrise,ghs_age,600
390449536,university,commercial,2015.3413703256579,4,8061.365481302631,10.5,building_type_default,56.39737984322314,high,1,2.0,1980-1989,18.695974349975586,era1,midrise,ghs_age,601
390449539,university,commercial,3402.2320627035615,4,13608.928250814246,10.5,building_type_default,59.70709119035173,high,1,2.0,1980-1989,18.695974349975586,era1,midrise,ghs_age,601
390451778,yes,residential,8978.663941926165,19,170594.61489659714,57.0,building_levels,71.8305066450312,high,1,1.0,pre-1980,14.646123886108398,era1,highrise,ghs_age,559
390453106,yes,residential,1344.5927990788448,3,4033.778397236534,9.0,building_type_default,47.91122982913066,high,1,3.0,1990-1999,19.452239990234375,era1,midrise,ghs_age,601
390453107,university,commercial,4388.604363616989,4,17554.417454467955,10.5,building_type_default,61.31637742072693,high,1,3.0,1990-1999,21.777244567871094,era1,midrise,ghs_age,601
390553715,university,commercial,6296.415010725601,4,25185.660042902404,10.5,building_type_default,63.59834510332894,high,1,2.0,1980-1989,15.306997299194336,era1,midrise,ghs_age,839
391879250,yes,residential,869.4283119613787,3,2608.284935884136,9.0,building_type_default,45.40729999400192,medium,0,1.0,pre-1980,10.171330451965332,era1,midrise,ghs_age,840
391880033,yes,residential,698.0517052820351,3,2094.155115846105,9.0,building_type_default,44.14695179324273,medium,0,2.0,1980-1989,9.120471954345703,era1,midrise,ghs_age,840
391890393,yes,residential,905.9178026443126,3,2717.753407932938,9.0,building_type_default,45.64335682884382,high,1,2.0,1980-1989,2.5,era1,midrise,ghs_age,757
391891375,yes,residential,296.82144124028684,3,890.4643237208605,9.0,building_type_default,39.24243549654985,low,0,2.0,1980-1989,9.576991081237793,era1,midrise,ghs_age,840
394990692,yes,residential,6234.827086454891,3,18704.481259364675,9.0,building_type_default,56.72591703760364,high,1,4.0,2000-2009,11.56248664855957,era2,midrise,ghs_age,1322
394994011,industrial,commercial,9824.858240911664,4,39299.43296364666,10.5,building_type_default,66.41130567220269,high,1,4.0,2000-2009,16.6628360748291,era2,midrise,ghs_age,1601
394994034,industrial,commercial,5828.036247006306,4,23312.144988025226,10.5,building_type_default,63.10965671245987,high,1,1.0,pre-1980,10.270970344543457,era1,midrise,ghs_age,1601
402503731,yes,residential,124.6157684927398,3,373.8473054782194,9.0,building_type_default,34.28023208762458,low,0,1.0,pre-1980,14.328822135925293,era1,midrise,ghs_age,672
402503733,yes,residential,125.44066445192773,3,376.3219933557832,9.0,building_type_default,34.31785589127479,low,0,1.0,pre-1980,11.471802711486816,era1,midrise,ghs_age,672
403519974,yes,residential,945.4061235980487,3,2836.218370794146,9.0,building_type_default,45.888343708871325,high,1,3.0,1990-1999,6.902511119842529,era1,midrise,ghs_age,1615
403519976,yes,residential,729.5443130961419,3,2188.6329392884254,9.0,building_type_default,44.40024603643151,medium,0,3.0,1990-1999,9.145702362060547,era1,midrise,ghs_age,1492
403519977,yes,residential,723.9706926088543,3,2171.912077826563,9.0,building_type_default,44.356222737068,medium,0,3.0,1990-1999,6.704428672790527,era1,midrise,ghs_age,1574
403519978,yes,residential,1127.0590515259428,3,3381.1771545778283,9.0,building_type_default,46.89761925361023,high,1,3.0,1990-1999,6.704428672790527,era1,midrise,ghs_age,1574
403519980,yes,residential,996.0198167289843,3,2988.0594501869527,9.0,building_type_default,46.1878169402875,high,1,3.0,1990-1999,6.704428672790527,era1,midrise,ghs_age,1574
403519981,yes,residential,476.1435148514589,3,1428.4305445543769,9.0,building_type_default,41.9516823611727,medium,0,3.0,1990-1999,6.704428672790527,era1,midrise,ghs_age,1574
403519983,yes,residential,954.9208326357029,3,2864.762497907109,9.0,building_type_default,45.94584448808684,high,1,2.0,1980-1989,6.66720724105835,era1,midrise,ghs_age,1574
403519986,yes,residential,523.888988741202,3,1571.6669662236059,9.0,building_type_default,42.499882516350866,medium,0,2.0,1980-1989,6.892066955566406,era1,midrise,ghs_age,1615
403519987,yes,residential,1191.8984480502431,3,3575.6953441507294,9.0,building_type_default,47.21887030244638,high,1,3.0,1990-1999,6.902511119842529,era1,midrise,ghs_age,1615
403519989,yes,residential,914.2925298084995,3,2742.8775894254986,9.0,building_type_default,45.696193442888685,high,1,2.0,1980-1989,6.66720724105835,era1,midrise,ghs_age,1574
403519991,yes,residential,945.2635590904727,3,2835.7906772714177,9.0,building_type_default,45.887477751821606,high,1,3.0,1990-1999,6.704428672790527,era1,midrise,ghs_age,1574
