id,typology,total_floor_area_m2,annual_pv_kwh,is_high_potential
657145488,lowrise,9685.67,375804.13,1
657145489,lowrise,3418.71,132645.80,1
657145491,lowrise,2800.17,108646.67,1
657145501,lowrise,6126.92,237724.53,1
657145521,lowrise,8494.21,329575.54,1
657145528,lowrise,29700.62,1152384.00,1
657145529,lowrise,32187.49,1248874.51,1
657145532,lowrise,15496.18,601251.69,1
657145540,lowrise,3201.18,124205.65,1
657187578,lowrise,10801.87,419112.44,1
657187613,lowrise,4773.64,185217.31,1
657187624,lowrise,3299.19,128008.55,1
657187627,midrise,3811.83,104444.23,1
657187639,lowrise,12336.58,478659.43,1
657187646,lowrise,6523.36,253106.54,1
657187675,midrise,3506.25,96071.13,1
657187678,lowrise,3225.36,125144.02,1
657187683,lowrise,2706.40,105008.29,1
657187729,midrise,2780.00,76171.88,1
657187742,midrise,3534.04,96832.60,1
657187747,midrise,2745.22,75219.08,1
657187752,lowrise,2678.32,103918.75,1
657187874,lowrise,4232.39,164216.67,1
657187877,lowrise,5344.59,207369.92,1
657187878,lowrise,6206.03,240793.86,1
657187880,lowrise,5693.43,220905.23,1
657187887,lowrise,3062.30,118817.24,1
657187890,lowrise,3409.67,132295.03,1
657187904,lowrise,4748.10,184226.16,1
657187916,midrise,2675.06,73296.69,1
657217274,midrise,5528.11,151470.26,1
657217276,lowrise,3289.46,127630.92,1
657217277,lowrise,3802.48,147536.25,1
657217279,lowrise,6996.08,271447.90,1
657217280,lowrise,9595.70,372313.23,1
657217281,lowrise,2723.68,105678.79,1
657217283,lowrise,3521.58,136637.13,1
657217284,lowrise,2678.95,103943.29,1
657217285,lowrise,3535.35,137171.74,1
657217289,lowrise,2673.85,103745.40,1
657217291,lowrise,7657.15,297097.25,1
657217294,lowrise,6053.53,234877.06,1
657217295,lowrise,6055.05,234935.99,1
657217300,lowrise,5074.43,196887.73,1
657217301,lowrise,2828.14,109731.89,1
657217340,lowrise,2754.99,106893.44,1
657217347,lowrise,2777.38,107762.41,1
657217348,midrise,6200.18,169884.93,1
657217349,lowrise,7473.82,289984.03,1
657217350,lowrise,3512.89,136300.03,1
657217351,lowrise,8238.65,319659.67,1
657217352,lowrise,31172.81,1209505.11,1
657217355,highrise,45227.20,275885.90,1
657217356,highrise,25896.07,157966.03,1
657217357,lowrise,3910.47,151726.23,1
657217358,highrise,21558.65,131507.79,1
657217362,lowrise,2785.12,108062.64,1
657217364,midrise,3722.99,102009.98,1
657217365,midrise,4229.69,115893.59,1
657217372,midrise,3373.98,92447.12,1
657217377,lowrise,3013.91,116939.63,1
657217378,lowrise,3082.81,119613.01,1
657217387,lowrise,2959.68,114835.43,1
657217395,lowrise,9669.23,375166.22,1
657217396,lowrise,2962.68,114952.07,1
657217398,lowrise,6547.12,254028.11,1
657217399,lowrise,4350.61,168803.50,1
657217407,lowrise,4843.96,187945.46,1
657217410,lowrise,2761.04,107128.41,1
657217413,lowrise,3315.75,128651.18,1
657257305,lowrise,3127.74,121356.46,1
657257307,midrise,4845.47,132765.91,1
657257309,lowrise,4324.71,167798.71,1
657257311,lowrise,2662.30,103297.17,1
657257316,midrise,2917.19,79931.08,1
657257338,lowrise,4304.60,167018.30,1
657257340,midrise,3781.07,103601.32,1
657257344,midrise,3980.29,109059.95,1
657257346,midrise,6822.81,186945.01,1
657257348,lowrise,3479.34,134998.35,1
657257350,lowrise,2959.80,114840.06,1
657257353,lowrise,3411.73,132375.27,1
657257356,lowrise,3205.80,124385.04,1
657257364,lowrise,5225.62,202754.23,1
657257366,lowrise,4555.57,176756.10,1
657257367,lowrise,4020.96,156013.13,1
657257369,lowrise,3640.70,141259.08,1
657257373,lowrise,3807.92,147747.43,1
657257374,lowrise,5248.97,203659.85,1
657257377,lowrise,3564.49,138302.20,1
657257381,lowrise,4535.25,175967.77,1
657257382,midrise,3949.47,108215.46,1
657257383,midrise,4065.60,111397.35,1
657257384,midrise,2951.87,80881.27,1
657257403,midrise,3169.59,86846.73,1
657257405,lowrise,4945.38,191880.85,1
657257406,midrise,3068.72,84083.01,1
657257413,midrise,5541.55,151838.40,1
657257414,highrise,2715.60,16565.18,1
657257415,midrise,2989.99,81925.83,1
657257421,midrise,4592.93,125846.25,1
657257430,midrise,3355.65,91944.85,1
657290617,lowrise,2749.79,106691.90,1
657290620,lowrise,2663.91,103359.63,1
657290643,lowrise,7580.46,294122.00,1
657290645,midrise,5787.25,158570.65,1
657290646,lowrise,3931.52,152543.13,1
657290648,midrise,4833.48,132437.36,1
657290656,midrise,2789.79,76440.12,1
657290659,midrise,4058.51,111203.27,1
657290661,midrise,4885.56,133864.24,1
657290687,lowrise,4321.07,167657.58,1
657290698,lowrise,4033.16,156486.66,1
657290702,lowrise,2812.55,109127.12,1
657290719,lowrise,11607.60,450374.99,1
657290722,midrise,6288.03,172291.99,1
657290725,midrise,2837.73,77753.83,1
657290729,midrise,4164.33,114102.77,1
657290732,midrise,3991.13,109356.98,1
657290735,midrise,4363.30,119554.37,1
657290738,lowrise,17724.47,687709.52,1
657290741,midrise,3376.54,92517.29,1
657290744,midrise,4653.46,127504.81,1
657290747,midrise,6666.64,182665.92,1
657290754,midrise,4835.53,132493.44,1
657290758,midrise,2767.65,75833.55,1
657290783,lowrise,7160.70,277835.02,1
657290791,lowrise,2788.59,108197.15,1
657290794,midrise,2726.68,74710.93,1
657290797,midrise,2664.84,73016.74,1
657290808,midrise,2731.36,74839.30,1
657290815,midrise,5401.19,147992.48,1
657290818,midrise,2778.07,76119.16,1
657290827,midrise,3618.55,99148.37,1
657290838,midrise,3858.65,105727.10,1
657290845,midrise,3080.51,84406.10,1
657290849,lowrise,8406.13,326157.90,1
657290852,lowrise,7791.14,302296.22,1
657290855,midrise,7258.23,198875.59,1
657290866,midrise,3416.96,93624.67,1
657290870,midrise,5891.39,161424.03,1
657290882,midrise,2843.48,77911.48,1
657290884,lowrise,2720.42,105552.43,1
657290887,lowrise,2744.82,106499.19,1
657290896,midrise,3004.03,82310.41,1
657290922,lowrise,3789.92,147048.99,1
657290923,lowrise,3153.99,122374.89,1
657290945,lowrise,5197.96,201680.92,1
657290948,lowrise,2989.48,115991.99,1
657290951,lowrise,2777.26,107757.65,1
657290954,lowrise,13648.70,529569.37,1
657297910,midrise,3980.07,109053.90,1
657297911,midrise,3725.57,102080.50,1
657297912,lowrise,3692.18,143256.76,1
657297913,lowrise,7919.55,307278.41,1
657297914,midrise,5322.67,145841.10,1
657297916,midrise,5671.86,155408.95,1
657297925,midrise,2879.49,78897.95,1
657297927,midrise,4927.75,135020.39,1
657297928,lowrise,3018.82,117130.15,1
657297929,lowrise,2795.24,108455.50,1
657297934,lowrise,9556.34,370786.16,1
657297935,midrise,6896.74,188970.69,1
657297936,midrise,4970.47,136190.88,1
657297940,lowrise,4773.13,185197.37,1
657297941,lowrise,4676.79,181459.39,1
657297942,midrise,3672.75,100633.44,1
657297943,midrise,2806.59,76900.43,1
657297958,lowrise,10123.90,392807.18,1
657297962,lowrise,2697.31,104655.47,1
657297965,lowrise,2874.14,111516.81,1
657297966,lowrise,2961.24,114896.04,1
657297968,lowrise,3817.91,148135.05,1
657297969,lowrise,3031.58,117625.28,1
657297989,lowrise,4258.97,165248.05,1
657297990,lowrise,4639.77,180023.26,1
657297991,lowrise,4692.77,182079.49,1
657297992,lowrise,4411.69,171173.62,1
657304352,highrise,21662.08,132138.66,1
657304353,highrise,23401.45,142748.84,1
657304354,highrise,46882.90,285985.69,1
657304357,lowrise,4456.89,172927.25,1
657304364,lowrise,4396.24,170574.02,1
657304367,lowrise,3268.27,126808.85,1
657304373,lowrise,4929.49,191264.34,1
657304374,lowrise,3800.71,147467.52,1
657304390,lowrise,4490.59,174234.99,1
657304394,midrise,8675.65,237712.86,1
657304397,highrise,15599.11,95154.60,1
657304405,midrise,3862.51,105832.66,1
657304410,lowrise,2756.41,106948.88,1
657304415,lowrise,9208.25,357279.95,1
657313317,midrise,4168.62,114220.18,1
657313320,midrise,2921.27,80042.68,1
657313329,midrise,3592.98,98447.61,1
657313330,midrise,3477.71,95289.36,1
657313331,lowrise,7703.94,298912.70,1
657313334,midrise,2835.10,77681.66,1
657313342,lowrise,3252.60,126201.02,1
657313349,midrise,2920.79,80029.55,1
657313350,midrise,2771.03,75926.17,1
657313363,midrise,3070.76,84138.92,1
657313365,midrise,2979.28,81632.29,1
657313369,lowrise,3169.09,122960.55,1
657313371,midrise,3302.40,90485.64,1
657313372,lowrise,10294.31,399419.42,1
657313373,lowrise,4486.35,174070.48,1
657313376,lowrise,10396.05,403366.79,1
657313381,lowrise,4840.82,187823.68,1
657313385,lowrise,5349.50,207560.58,1
657382984,lowrise,10186.64,395241.82,1
657400366,lowrise,3259.92,126485.04,1
657400367,lowrise,2702.47,104855.95,1
657400368,lowrise,3024.88,117365.22,1
657400369,lowrise,3411.84,132379.36,1
657406177,lowrise,11543.94,447904.93,1
657406178,lowrise,9391.13,364375.97,1
657414359,lowrise,2906.88,112786.99,1
657414361,lowrise,3084.10,119663.01,1
657414372,lowrise,3460.18,134254.89,1
657417724,lowrise,14966.76,580710.31,1
657417730,lowrise,3277.27,127157.92,1
657418030,lowrise,43733.04,1696841.89,1
657431603,lowrise,2931.18,113729.65,1
657431607,lowrise,2667.81,103511.10,1
657431613,lowrise,2982.11,115706.06,1
657431625,lowrise,5830.25,226213.63,1
657431627,lowrise,3949.61,153244.98,1
657431630,lowrise,4726.07,183371.56,1
657431632,lowrise,4267.65,165584.71,1
657507857,lowrise,5596.54,217145.69,1
659276932,lowrise,10093.07,391611.10,1
659276933,lowrise,11619.95,450853.89,1
659276934,lowrise,18905.12,733518.71,1
659276935,lowrise,2635.18,102244.83,1
659276936,lowrise,10016.44,388637.77,1
659276937,lowrise,21884.48,849117.63,1
659276938,lowrise,45379.86,1760738.40,1
659276939,lowrise,44645.81,1732257.57,1
659276948,lowrise,2923.06,113414.88,1
660643181,lowrise,3531.34,137015.88,1
660915679,midrise,17204.88,471413.69,1
660915680,lowrise,19153.41,743152.12,1
665314608,midrise,5428.18,148732.13,1
665314609,midrise,5914.21,162049.35,1
665314612,midrise,10437.79,285995.52,1
665348780,lowrise,17480.54,678244.98,1
665348781,lowrise,14929.46,579262.89,1
665348783,lowrise,8991.68,348877.10,1
665348784,lowrise,8154.79,316405.72,1
665348785,lowrise,2936.22,113925.50,1
665354209,lowrise,3587.77,139205.43,1
665354210,lowrise,3843.71,149135.85,1
665817575,lowrise,3996.71,155072.17,1
665817576,lowrise,1702.87,66071.33,1
665817578,lowrise,3196.42,124021.13,1
675361684,lowrise,12034.11,466923.32,1
675361685,lowrise,6643.19,257755.76,1
675361686,lowrise,1919.60,74480.43,1
685217174,lowrise,5697.46,221061.37,1
685217176,lowrise,2816.77,109290.73,1
685217194,lowrise,4135.24,160447.38,1
685217198,lowrise,4390.37,170346.47,1
685217203,lowrise,3766.82,146152.76,1
685217206,lowrise,3021.24,117224.01,1
685217207,lowrise,7395.48,286944.56,1
685217211,lowrise,3636.65,141102.14,1
685217214,lowrise,5258.29,204021.66,1
685217223,lowrise,4081.72,158370.54,1
694501512,lowrise,3004.76,116584.66,1
694951291,lowrise,2798.79,108593.13,1
694951292,lowrise,2665.60,103425.31,1
695026067,lowrise,5982.08,232104.55,1
695026068,lowrise,2246.85,87177.61,1
695026073,lowrise,4741.42,183967.21,1
695026083,lowrise,2803.34,108769.74,1
695026100,lowrise,2722.72,105641.72,1
695026104,highrise,20225.07,123372.90,1
695026108,lowrise,2685.33,104190.96,1
695026109,lowrise,3074.81,119302.78,1
695026111,lowrise,3269.87,126871.02,1
695026113,lowrise,2921.19,113342.32,1
695026115,lowrise,3411.44,132363.71,1
695026122,lowrise,4358.80,169121.63,1
695026123,lowrise,4318.05,167540.16,1
699163143,lowrise,8605.77,333904.04,1
700756216,lowrise,9181.62,356246.82,1
703446343,lowrise,7088.35,275027.90,1
703448023,lowrise,2716.66,105406.40,1
712603885,lowrise,11192.99,434287.93,1
712650417,midrise,7081.18,194024.28,1
712650419,midrise,4599.57,126028.29,1
712650420,midrise,1970.28,53985.66,1
712650422,lowrise,11896.89,461599.20,1
712650423,midrise,6245.59,171129.09,1
712650424,lowrise,6682.42,259278.04,1
712650425,lowrise,27391.94,1062807.14,1
712650427,lowrise,3455.27,134064.31,1
712650429,midrise,3099.48,84925.76,1
712650432,lowrise,6054.25,234904.78,1
715069970,lowrise,10922.66,423799.23,1
726782265,lowrise,4005.36,155408.00,1
726804209,lowrise,3881.06,150585.06,1
726804217,lowrise,5138.83,199386.51,1
726804218,lowrise,4656.86,180686.16,1
726804219,lowrise,4405.20,170921.81,1
726826447,highrise,37962.97,231574.11,1
726826448,highrise,40563.22,247435.65,1
739739018,highrise,15114.17,92196.44,1
746522140,lowrise,3756.29,145744.08,1
746523484,lowrise,4315.96,167459.42,1
756500347,lowrise,8158.95,316567.45,1
756500348,lowrise,6530.45,253381.36,1
756500350,lowrise,4439.36,172247.22,1
756500351,lowrise,6747.05,261785.39,1
756500352,lowrise,24212.35,939439.11,1
756500353,lowrise,47115.00,1828062.19,1
756501339,midrise,7479.73,204944.72,1
756501827,midrise,10871.72,297885.21,1
756587760,lowrise,9731.58,377585.22,1
756587764,lowrise,5180.65,201009.11,1
756587767,lowrise,3039.40,117928.73,1
756587769,lowrise,3118.58,121000.80,1
756587770,lowrise,6464.66,250828.98,1
756587773,lowrise,5233.04,203041.86,1
756587786,lowrise,5631.66,218508.27,1
756587787,lowrise,5052.61,196041.27,1
756589195,lowrise,9688.27,375904.72,1
756605003,midrise,3178.64,87094.69,1
756614570,lowrise,30500.22,1183408.59,1
756631435,lowrise,2905.10,112717.72,1
756631449,midrise,3464.28,94921.14,1
756631453,lowrise,2845.15,110391.89,1
756631454,midrise,2804.67,76848.07,1
756782959,lowrise,3118.26,120988.67,1
756782960,lowrise,3816.14,148066.37,1
756783046,lowrise,3045.40,118161.49,1
756785760,lowrise,4409.96,171106.40,1
756785928,lowrise,2796.24,108493.94,1
756787959,lowrise,15611.79,605737.31,1
756788804,lowrise,8834.48,342777.69,1
756789657,lowrise,22107.36,857765.42,1
756790524,lowrise,82132.26,3186731.68,1
756790525,lowrise,3632.13,140926.53,1
756790528,lowrise,46206.09,1792796.15,1
756796940,midrise,4737.18,129798.73,1
756796941,midrise,5154.93,141245.13,1
756796942,lowrise,4175.42,162006.37,1
756796947,midrise,2855.09,78229.57,1
756796958,midrise,2976.14,81546.30,1
756796961,midrise,3452.92,94610.13,1
756796975,midrise,2760.78,75645.44,1
756799354,midrise,6516.44,178550.37,1
756799359,lowrise,3475.56,134851.79,1
756799360,lowrise,13682.22,530870.24,1
756800322,lowrise,3550.29,137751.21,1
756800325,lowrise,3868.00,150078.58,1
756800326,lowrise,2975.33,115442.91,1
756800327,lowrise,3518.96,136535.75,1
756800330,lowrise,2725.76,105759.57,1
756800332,lowrise,2902.77,112627.60,1
756800333,lowrise,3531.75,137032.03,1
756800334,lowrise,4781.23,185511.87,1
756800335,lowrise,5107.21,198159.80,1
756800336,lowrise,6714.64,260528.17,1
756800340,lowrise,2833.15,109926.20,1
756800341,lowrise,4283.03,166181.48,1
756800359,lowrise,3321.49,128873.93,1
756804387,lowrise,26321.56,1021276.68,1
756804388,lowrise,13512.83,524297.96,1
756804389,lowrise,10070.65,390741.37,1
756804394,lowrise,2770.84,107508.59,1
756804396,lowrise,2564.87,99516.86,1
756804397,lowrise,13371.70,518822.07,1
756804398,lowrise,51485.41,1997634.04,1
756804400,lowrise,6188.63,240118.98,1
756804403,lowrise,7848.39,304517.62,1
756804404,lowrise,5689.65,220758.49,1
756804835,lowrise,4935.71,191505.36,1
756804836,lowrise,8820.60,342239.17,1
756804837,lowrise,32497.48,1260902.42,1
756804838,lowrise,115421.49,4478353.78,1
756804839,lowrise,6636.39,257491.96,1
756804840,lowrise,26330.39,1021619.17,1
756804841,lowrise,3566.94,138397.45,1
756805174,lowrise,2923.45,113429.76,1
756805180,lowrise,3224.45,125108.60,1
756805183,lowrise,3081.63,119567.22,1
756805185,midrise,3378.35,92566.89,1
756806538,lowrise,20180.19,782991.38,1
756806539,lowrise,8504.66,329980.66,1
756811726,midrise,2889.26,79165.66,1
756811727,midrise,3743.13,102561.74,1
756811728,midrise,3492.39,95691.41,1
756811731,lowrise,4406.66,170978.60,1
756811733,lowrise,8849.17,343347.68,1
756811734,midrise,3929.23,107661.00,1
756811735,midrise,7836.10,214709.19,1
756811736,midrise,5391.74,147733.69,1
756845092,lowrise,15314.86,594216.48,1
756845093,lowrise,10829.66,420190.97,1
756845094,lowrise,24084.71,934486.58,1
756845098,lowrise,10924.96,423888.34,1
756845099,lowrise,3718.29,144269.79,1
756845100,lowrise,4406.13,170957.78,1
756845102,midrise,6906.13,189228.01,1
756845103,lowrise,4570.11,177320.10,1
756845104,lowrise,3981.63,154487.24,1
756845105,midrise,5383.56,147509.51,1
756845106,midrise,4673.88,128064.23,1
756845107,lowrise,3886.08,150780.08,1
756845108,midrise,3236.86,88689.90,1
756845109,midrise,3720.88,101952.10,1
756845112,lowrise,3357.60,130274.87,1
756845113,lowrise,5076.36,196962.82,1
756845114,lowrise,5214.26,202313.32,1
756845115,midrise,3464.62,94930.68,1
756845116,midrise,4182.45,114599.19,1
756845117,midrise,4126.17,113057.06,1
756845118,midrise,3880.34,106321.22,1
756845120,lowrise,2973.45,115369.94,1
756845121,lowrise,3245.26,125915.95,1
756845122,lowrise,6733.53,261261.09,1
756845123,lowrise,4308.58,167172.73,1
756845126,lowrise,16364.56,634944.90,1
756933021,midrise,4160.57,113999.48,1
757015040,midrise,6092.89,166945.10,1
757015041,midrise,5277.58,144605.78,1
757015042,lowrise,5994.34,232580.46,1
757015043,midrise,4107.86,112555.30,1
757015044,midrise,3660.04,100285.08,1
757015045,midrise,3916.93,107323.95,1
757015046,midrise,3064.33,83962.69,1
757015047,midrise,5524.77,151378.77,1
757015052,lowrise,4002.79,155308.37,1
757015055,lowrise,2883.88,111894.64,1
757015058,lowrise,3080.23,119512.82,1
757042435,midrise,3793.83,103950.96,1
757042436,midrise,2941.56,80598.70,1
757042437,midrise,4500.91,123325.07,1
757042438,lowrise,4566.80,177191.87,1
757042439,midrise,6082.79,166668.41,1
757042440,lowrise,4548.96,176499.75,1
757042441,midrise,4107.85,112555.17,1
757042442,midrise,2778.57,76132.77,1
757042443,midrise,3794.93,103981.19,1
757042445,midrise,4554.51,124793.71,1
757042446,lowrise,6674.91,258986.45,1
757042447,midrise,3084.87,84525.36,1
757042448,midrise,3175.29,87002.97,1
757042449,lowrise,5688.11,220698.80,1
757042450,midrise,2764.78,75755.09,1
757042452,lowrise,2657.84,103124.23,1
757042454,midrise,2882.11,78969.70,1
757042458,midrise,5704.90,156314.21,1
757208844,lowrise,9740.95,377948.72,1
757216462,midrise,5625.55,154139.94,1
757216466,midrise,5078.20,139142.61,1
757298188,lowrise,42233.71,1638667.88,1
757298194,lowrise,8434.62,327263.16,1
757298199,lowrise,28336.11,1099441.19,1
757304219,lowrise,4661.47,180864.94,1
757304221,lowrise,4340.00,168392.04,1
757304222,lowrise,2732.73,106030.06,1
757304354,lowrise,8719.10,338300.95,1
757304358,lowrise,163746.98,6353382.97,1
757304359,lowrise,9413.41,365240.16,1
757304360,lowrise,10488.02,406935.35,1
757306356,midrise,3076.53,84297.04,1
757306357,midrise,3292.54,90215.67,1
757306358,lowrise,3620.99,140494.27,1
757306363,lowrise,2801.03,108680.07,1
757306364,lowrise,3110.20,120675.94,1
757306365,lowrise,3642.40,141325.17,1
757334081,midrise,2978.65,81614.94,1
757334082,midrise,2957.42,81033.19,1
757374832,midrise,1578.03,43238.04,1
757374833,lowrise,14390.01,558332.51,1
757374837,lowrise,5148.58,199765.04,1
757374838,lowrise,3961.95,153723.82,1
757374839,lowrise,3985.92,154653.69,1
757374841,lowrise,3280.51,127283.66,1
757374844,lowrise,4350.00,168780.06,1
757374845,lowrise,6325.23,245418.92,1
757374846,lowrise,8740.69,339138.87,1
757374847,lowrise,3799.94,147437.52,1
757374848,lowrise,12568.57,487660.60,1
757374849,lowrise,5348.74,207531.05,1
757374859,midrise,3233.06,88585.73,1
757374870,lowrise,3832.87,148715.37,1
757374871,lowrise,3873.43,150288.95,1
757374880,midrise,4462.95,122284.81,1
757374881,midrise,4820.59,132084.13,1
757374882,lowrise,4338.45,168331.98,1
757374883,lowrise,4621.60,179317.94,1
757374884,midrise,4595.60,125919.40,1
757374885,midrise,3953.88,108336.34,1
757374887,midrise,4530.12,124125.30,1
757374888,midrise,4500.82,123322.39,1
757374889,midrise,5974.40,163698.69,1
757374890,midrise,4774.68,130826.22,1
757374891,midrise,3286.44,90048.53,1
757480533,lowrise,2764.87,107276.76,1
757480534,lowrise,2925.46,113507.72,1
757480535,lowrise,3009.63,116773.72,1
757480537,lowrise,3072.22,119202.10,1
757480538,lowrise,2667.17,103486.24,1
757498682,lowrise,3667.22,142287.95,1
757498683,lowrise,3162.93,122721.62,1
757504671,midrise,2446.28,67028.17,1
